D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_136.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_136.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_136.jpg,0,1,0,30.19027
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_218.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_218.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_218.jpg,0,1,0,30.19029
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_300.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_300.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_300.jpg,0,1,0,30.19032
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_381.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_381.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_381.jpg,0,1,0,30.1903
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_461.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_461.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_461.jpg,0,1,0,30.19032
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_538.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_538.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_538.jpg,0,1,0,30.19005
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_616.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_616.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_616.jpg,0,1,0,30.19034
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_694.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_694.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_694.jpg,0,1,0,30.19009
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_770.jpg,0,1,0,30.19002
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_847.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_847.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_847.jpg,0,1,0,30.18982
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_921.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_921.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_921.jpg,0,1,0,30.19001
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_18_995.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_18_995.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_18_995.jpg,0,1,0,30.19005
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_068.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_068.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_068.jpg,0,1,0,30.19005
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_142.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_142.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_142.jpg,0,1,0,30.19001
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_215.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_215.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_215.jpg,0,1,0,30.19007
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_286.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_286.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_286.jpg,0,1,0,30.19009
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_360.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_360.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_360.jpg,0,1,0,30.18998
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_432.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_432.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_432.jpg,0,1,0,30.19011
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_504.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_504.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_504.jpg,0,1,0,30.19008
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_577.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_577.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_577.jpg,0,1,0,30.19008
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_650.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_650.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_650.jpg,0,1,0,30.19008
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_721.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_721.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_721.jpg,0,1,0,30.18986
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_795.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_795.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_795.jpg,0,1,0,30.19017
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_866.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_866.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_866.jpg,0,1,0,30.19016
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_19_938.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_19_938.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_19_938.jpg,0,1,0,30.19014
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_010.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_010.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_010.jpg,0,1,0,30.19028
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_081.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_081.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_081.jpg,0,1,0,30.1902
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_154.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_154.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_154.jpg,0,1,0,30.19022
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_227.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_227.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_227.jpg,0,1,0,30.19017
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_297.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_297.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_297.jpg,0,1,0,30.18962
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_368.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_368.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_368.jpg,0,1,0,30.19042
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_438.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_438.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_438.jpg,0,1,0,30.19034
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_509.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_509.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_509.jpg,0,1,0,30.18954
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_581.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_581.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_581.jpg,0,1,0,30.19051
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_650.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_650.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_650.jpg,0,1,0,30.19041
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_720.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_720.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_720.jpg,0,1,0,30.19038
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_791.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_791.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_791.jpg,0,1,0,30.19039
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_859.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_859.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_859.jpg,0.2,1,0,30.18019
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_930.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_930.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_930.jpg,0.35,1,0,30.1633
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_20_999.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_20_999.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_20_999.jpg,0.5000001,1,0,30.14483
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_066.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_066.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_066.jpg,0.7,1,0,30.12042
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_134.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_134.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_134.jpg,0,1,0,30.17956
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_200.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_200.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_200.jpg,0,1,0,30.18799
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_288.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_288.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_288.jpg,0,1,0,30.18954
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_355.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_355.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_355.jpg,0,1,0,30.19045
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_443.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_443.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_443.jpg,0,1,0,30.19033
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_511.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_511.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_511.jpg,0,1,0,30.18944
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_596.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_596.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_596.jpg,0,1,0,30.19078
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_684.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_684.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_684.jpg,0,1,0,30.19038
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_770.jpg,0.15,1,0,30.18458
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_859.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_859.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_859.jpg,0.35,1,0,30.16348
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_21_944.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_21_944.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_21_944.jpg,0.6000001,1,0,30.13032
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_028.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_028.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_028.jpg,0,1,0,30.16684
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_111.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_111.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_111.jpg,0,1,0,30.18395
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_197.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_197.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_197.jpg,0,1,0,30.18961
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_281.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_281.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_281.jpg,0,1,0,30.19067
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_361.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_361.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_361.jpg,0,1,0,30.18871
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_444.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_444.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_444.jpg,0.2,1,0,30.18258
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_526.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_526.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_526.jpg,0.4,1,0,30.15671
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_606.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_606.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_606.jpg,0.6000001,1,0,30.13333
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_688.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_688.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_688.jpg,0.8000001,1,0,30.1086
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_770.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_770.jpg,1,1,0,30.09241
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_853.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_853.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_853.jpg,1,1,0,30.10736
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_22_938.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_22_938.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_22_938.jpg,0,1,0,30.1498
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_025.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_025.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_025.jpg,0,1,0,30.17782
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_092.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_092.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_092.jpg,0,1,0,30.18641
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_159.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_159.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_159.jpg,0,1,0,30.18891
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_227.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_227.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_227.jpg,0,1,0,30.1903
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_295.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_295.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_295.jpg,0,1,0,30.19033
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_364.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_364.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_364.jpg,0,1,0,30.19
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_452.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_452.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_452.jpg,0,1,0,30.19029
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_519.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_519.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_519.jpg,0,1,0,30.19027
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_586.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_586.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_586.jpg,0,1,0,30.18933
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_657.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_657.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_657.jpg,0.15,1,0,30.18417
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_744.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_744.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_744.jpg,0.4,1,0,30.15733
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_813.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_813.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_813.jpg,0,1,0,30.18793
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_881.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_881.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_881.jpg,0,1,0,30.18941
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_23_949.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_23_949.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_23_949.jpg,0,1,0,30.19004
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_017.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_017.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_017.jpg,0,1,0,30.19021
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_086.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_086.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_086.jpg,0.05,1,0,30.18992
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_155.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_155.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_155.jpg,0.2,1,0,30.17945
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_226.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_226.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_226.jpg,0.4,1,0,30.15806
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_296.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_296.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_296.jpg,0.5500001,1,0,30.14009
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_365.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_365.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_365.jpg,0.7500002,1,0,30.11484
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_435.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_435.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_435.jpg,0,1,0,30.17443
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_507.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_507.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_507.jpg,0,1,0,30.18745
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_578.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_578.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_578.jpg,0,1,0,30.18926
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_649.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_649.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_649.jpg,0,1,0,30.19013
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_720.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_720.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_720.jpg,0,1,0,30.19035
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_791.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_791.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_791.jpg,0,1,0,30.19034
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_861.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_861.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_861.jpg,0,1,0,30.19044
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_24_933.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_24_933.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_24_933.jpg,0,1,0,30.19013
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_25_002.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_25_002.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_25_002.jpg,0.1,1,0,30.18775
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_25_071.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_25_071.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_25_071.jpg,0.25,1,0,30.17513
D:\Projects\ML projects\Siraj self driving\IMG\center_2018_08_23_19_01_25_141.jpg,D:\Projects\ML projects\Siraj self driving\IMG\left_2018_08_23_19_01_25_141.jpg,D:\Projects\ML projects\Siraj self driving\IMG\right_2018_08_23_19_01_25_141.jpg,0,1,0,30.18965
